"scientific_name";"SampleID";"url";"image_url";"quality_grade";"observed_on";"year";"latitude";"longitude";"positional_accuracy";"place_guess";"user_login";"flora"
"Isodontia mexicana";81468319;"https://www.inaturalist.org/observations/81468319";"https://inaturalist-open-data.s3.amazonaws.com/photos/133622404/original.jpeg";"research";"2021-06-03";2021;32.3117664863;-97.0159698973;8;"Maypearl, TX, USA";"cgritz";"k-south-central-u-s-a"
"Isodontia mexicana";81249074;"https://www.inaturalist.org/observations/81249074";"https://inaturalist-open-data.s3.amazonaws.com/photos/133248434/original.jpg";"research";"2021-06-01";2021;41.2351069476;-88.0493627355;3;"Illinois, US";"bz8";"k-north-central-u-s-a"
"Isodontia mexicana";104148579;"https://www.inaturalist.org/observations/104148579";"https://inaturalist-open-data.s3.amazonaws.com/photos/174479158/original.jpeg";"research";"2021-06-01";2021;38.9020203082;-77.4549811113;8;"Fairfax County, VA, USA";"silversea_starsong";"k-southeastern-u-s-a"
"Isodontia mexicana";81136046;"https://www.inaturalist.org/observations/81136046";"https://inaturalist-open-data.s3.amazonaws.com/photos/133050652/original.jpg";"research";"2021-05-31";2021;40.0027916667;-75.251205;5;"Calvert Rd, Merion Station, PA, US";"jennifer2391";"k-northeastern-u-s-a"
"Isodontia mexicana";81178518;"https://www.inaturalist.org/observations/81178518";"https://static.inaturalist.org/photos/133125502/original.jpg";"research";"2021-05-31";2021;39.9020565;-75.3499123;1694;"Swarthmore, PA 19081, USA";"colinpurrington";"k-northeastern-u-s-a"
"Isodontia mexicana";80912855;"https://www.inaturalist.org/observations/80912855";"https://inaturalist-open-data.s3.amazonaws.com/photos/132657261/original.jpeg";"research";"2021-05-30";2021;27.2416066481;-81.8928069224;198;"Florida, US";"mothlady41";"k-southeastern-u-s-a"
"Isodontia mexicana";80839068;"https://www.inaturalist.org/observations/80839068";"https://inaturalist-open-data.s3.amazonaws.com/photos/132534140/original.jpeg";"research";"2021-05-29";2021;38.051973;-122.2269839;42;"825 7th Ave, Crockett, CA 94525, USA";"greengras2000";"k-southwestern-u-s-a"
"Isodontia mexicana";80784741;"https://www.inaturalist.org/observations/80784741";"https://static.inaturalist.org/photos/132429127/original.jpg";"research";"2021-05-29";2021;39.9020565;-75.3499123;1694;"Swarthmore, PA 19081, USA";"colinpurrington";"k-northeastern-u-s-a"
"Isodontia mexicana";80681888;"https://www.inaturalist.org/observations/80681888";"https://inaturalist-open-data.s3.amazonaws.com/photos/132255931/original.jpg";"research";"2021-05-28";2021;40.0048666667;-75.2564;5;"Avon Rd, Narberth, PA, US";"narberthnaturalist";"k-northeastern-u-s-a"
"Isodontia mexicana";80593392;"https://www.inaturalist.org/observations/80593392";"https://inaturalist-open-data.s3.amazonaws.com/photos/132099956/original.jpg";"research";"2021-05-27";2021;39.4763664029;-76.8109594052;47;"Glyndon Park, MD, USA";"emlostanley";"k-southeastern-u-s-a"
"Isodontia mexicana";80327749;"https://www.inaturalist.org/observations/80327749";"https://inaturalist-open-data.s3.amazonaws.com/photos/131652156/original.jpeg";"research";"2021-05-25";2021;38.051973;-122.2269839;45;"825 7th Ave, Crockett, CA 94525, USA";"greengras2000";"k-southwestern-u-s-a"
"Isodontia mexicana";80245117;"https://www.inaturalist.org/observations/80245117";"https://static.inaturalist.org/photos/131506627/original.jpg";"research";"2021-05-25";2021;45.0583425724;-92.9451554363;357;"Mahtomedi, MN, US";"neature_seeker";"k-north-central-u-s-a"
"Isodontia mexicana";80171777;"https://www.inaturalist.org/observations/80171777";"https://inaturalist-open-data.s3.amazonaws.com/photos/131376724/original.jpeg";"research";"2021-05-24";2021;37.3714907865;-122.0829447479;6;"California, US";"loveyshuman";"k-southwestern-u-s-a"
"Isodontia mexicana";80152132;"https://www.inaturalist.org/observations/80152132";"https://static.inaturalist.org/photos/131345348/original.jpg";"research";"2021-05-24";2021;31.5080616667;-97.3046116667;32;"River Oaks Dr, Woodway, TX, US";"stephenreynolds";"k-south-central-u-s-a"
"Isodontia mexicana";80059681;"https://www.inaturalist.org/observations/80059681";"https://static.inaturalist.org/photos/131182574/original.jpg";"research";"2021-05-23";2021;32.8104457535;-97.2589815279;15;"Haltom City, TX, USA";"cefarrar";"k-south-central-u-s-a"
"Isodontia mexicana";79552275;"https://www.inaturalist.org/observations/79552275";"https://inaturalist-open-data.s3.amazonaws.com/photos/130309735/original.jpeg";"research";"2021-05-20";2021;30.0353184081;-95.6512756969;18;"Wern Song Dr, Cypress, TX, US";"jgrove1";"k-south-central-u-s-a"
"Isodontia mexicana";79030325;"https://www.inaturalist.org/observations/79030325";"https://inaturalist-open-data.s3.amazonaws.com/photos/129400882/original.jpeg";"research";"2021-05-15";2021;33.9122416944;-98.5130528056;NA;"Wichita Falls, TX 76301, USA";"elytrid";"k-south-central-u-s-a"
"Isodontia mexicana";78497829;"https://www.inaturalist.org/observations/78497829";"https://inaturalist-open-data.s3.amazonaws.com/photos/128472691/original.jpg";"research";"2021-05-12";2021;32.878475;-97.5355133333;6;"Hankins Dr, Azle, TX, US";"birdsandbugs27";"k-south-central-u-s-a"
"Isodontia mexicana";78151531;"https://www.inaturalist.org/observations/78151531";"https://inaturalist-open-data.s3.amazonaws.com/photos/127859729/original.jpeg";"research";"2021-05-09";2021;38.051973;-122.2269839;45;"825 7th Ave, Crockett, CA 94525, USA";"greengras2000";"k-southwestern-u-s-a"
"Isodontia mexicana";78118876;"https://www.inaturalist.org/observations/78118876";"https://static.inaturalist.org/photos/127804019/original.jpg";"research";"2021-05-09";2021;30.7052083333;-97.87113;388;"FM-3405, Liberty Hill, TX, US";"annecornellmason";"k-south-central-u-s-a"
"Isodontia mexicana";77860681;"https://www.inaturalist.org/observations/77860681";"https://static.inaturalist.org/photos/127370555/original.jpg";"research";"2021-05-08";2021;47.7093427023;6.8334804196;5;"Rue Traversière, Chaux, Franche-Comté, FR";"corinnemammou";"k-southwestern-europe"
"Isodontia mexicana";77684596;"https://www.inaturalist.org/observations/77684596";"https://static.inaturalist.org/photos/127067375/original.jpeg";"research";"2021-05-06";2021;40.2240117704;-74.8275482655;570;"Lower Makefield Township, PA, USA";"daniel_figueroa1";"k-northeastern-u-s-a"
"Isodontia mexicana";80160310;"https://www.inaturalist.org/observations/80160310";"https://inaturalist-open-data.s3.amazonaws.com/photos/131357888/original.jpg";"research";"2021-05-05";2021;29.6885797617;-98.4440500572;15;"Bexar County, TX, USA";"isladoc2pich";"k-south-central-u-s-a"
"Isodontia mexicana";77131636;"https://www.inaturalist.org/observations/77131636";"https://static.inaturalist.org/photos/126131969/original.jpg";"research";"2021-05-03";2021;35.7790970056;-78.323627586;NA;"North Carolina, US";"chrisgoforth";"k-southeastern-u-s-a"
"Isodontia mexicana";77905397;"https://www.inaturalist.org/observations/77905397";"https://inaturalist-open-data.s3.amazonaws.com/photos/127440597/original.jpeg";"research";"2021-05-03";2021;30.691085;-97.6507133333;NA;"Williamson, Texas, United States";"jcochran706";"k-south-central-u-s-a"
"Isodontia mexicana";77888005;"https://www.inaturalist.org/observations/77888005";"https://inaturalist-open-data.s3.amazonaws.com/photos/127412934/original.jpeg";"research";"2021-05-03";2021;30.6894266667;-97.6494416667;NA;"Williamson, Texas, United States";"jcochran706";"k-south-central-u-s-a"
"Isodontia mexicana";76839870;"https://www.inaturalist.org/observations/76839870";"https://inaturalist-open-data.s3.amazonaws.com/photos/125673593/original.jpeg";"research";"2021-05-02";2021;29.6534371913;-95.4610999478;181;"Willow Meadows Prairie 2";"sarinole";"k-south-central-u-s-a"
"Isodontia mexicana";76667810;"https://www.inaturalist.org/observations/76667810";"https://inaturalist-open-data.s3.amazonaws.com/photos/125395262/original.jpeg";"research";"2021-05-02";2021;38.051973;-122.2269839;39;"825 7th Ave, Crockett, CA 94525, USA";"greengras2000";"k-southwestern-u-s-a"
"Isodontia mexicana";76897059;"https://www.inaturalist.org/observations/76897059";"https://inaturalist-open-data.s3.amazonaws.com/photos/125755857/original.jpg";"research";"2021-05-02";2021;30.3663662861;-97.6731325233;100;"Windsor Hills, Austin, TX, USA";"jgw_atx";"k-south-central-u-s-a"
"Isodontia mexicana";76253993;"https://www.inaturalist.org/observations/76253993";"https://inaturalist-open-data.s3.amazonaws.com/photos/124730709/original.jpeg";"research";"2021-05-01";2021;30.6507429907;-97.8141724807;875;"Williamson County, TX, USA";"andygo1";"k-south-central-u-s-a"
"Isodontia mexicana";75519784;"https://www.inaturalist.org/observations/75519784";"https://inaturalist-open-data.s3.amazonaws.com/photos/123566141/original.jpg";"research";"2021-04-28";2021;47.297346595;5.9982441212;22;"Clos des Chaney, Châtillon-le-Duc, Franche-Comté, FR";"jlroyer";"k-southwestern-europe"
"Isodontia mexicana";75499282;"https://www.inaturalist.org/observations/75499282";"https://inaturalist-open-data.s3.amazonaws.com/photos/123527985/original.jpeg";"research";"2021-04-27";2021;38.051973;-122.2269839;36;"825 7th Ave, Crockett, CA 94525, USA";"greengras2000";"k-southwestern-u-s-a"
"Isodontia mexicana";74779082;"https://www.inaturalist.org/observations/74779082";"https://inaturalist-open-data.s3.amazonaws.com/photos/122259643/original.jpeg";"research";"2021-04-21";2021;28.8111806265;-81.3643398007;488;"Seminole County, FL, USA";"squiresk";"k-southeastern-u-s-a"
"Isodontia mexicana";74436798;"https://www.inaturalist.org/observations/74436798";"https://inaturalist-open-data.s3.amazonaws.com/photos/121649112/original.jpg";"research";"2021-04-18";2021;30.2524648613;-97.7549390423;61;"Bouldin Creek, Austin, TX 78704, USA";"vsvogelaar";"k-south-central-u-s-a"
"Isodontia mexicana";73774341;"https://www.inaturalist.org/observations/73774341";"https://inaturalist-open-data.s3.amazonaws.com/photos/120490926/original.jpeg";"research";"2021-04-12";2021;38.0524022;-122.2265963;43;"1650 Pomona St, Crockett, CA 94525, USA";"greengras2000";"k-southwestern-u-s-a"
"Isodontia mexicana";73242439;"https://www.inaturalist.org/observations/73242439";"https://inaturalist-open-data.s3.amazonaws.com/photos/119554365/original.jpg";"research";"2021-04-07";2021;47.57;-122.2963694444;NA;"King, Washington, United States";"jonathangoff";"k-northwestern-u-s-a"
"Isodontia mexicana";73242438;"https://www.inaturalist.org/observations/73242438";"https://inaturalist-open-data.s3.amazonaws.com/photos/119554298/original.jpg";"research";"2021-04-07";2021;47.5700194444;-122.2963555556;NA;"King, Washington, United States";"jonathangoff";"k-northwestern-u-s-a"
"Isodontia mexicana";73242437;"https://www.inaturalist.org/observations/73242437";"https://inaturalist-open-data.s3.amazonaws.com/photos/119554271/original.jpg";"research";"2021-04-07";2021;47.5702277778;-122.2962694444;NA;"Rainier Valley, Seattle, WA, USA";"jonathangoff";"k-northwestern-u-s-a"
"Isodontia mexicana";72029334;"https://www.inaturalist.org/observations/72029334";"https://static.inaturalist.org/photos/117368756/original.jpg";"research";"2021-03-25";2021;27.4937166667;-82.4133083333;5;"Honeyflower Loop, Bradenton, FL, US";"ehanceellington";"k-southeastern-u-s-a"
"Isodontia mexicana";71588697;"https://www.inaturalist.org/observations/71588697";"https://inaturalist-open-data.s3.amazonaws.com/photos/116579183/original.jpg";"research";"2021-03-19";2021;33.1784037694;-99.0104981239;23;"Throckmorton County, US-TX, US";"threeagoutdoors";"k-south-central-u-s-a"
"Isodontia mexicana";65213721;"https://www.inaturalist.org/observations/65213721";"https://inaturalist-open-data.s3.amazonaws.com/photos/104926560/original.jpg";"research";"2020-11-18";2020;30.1202729849;-95.4374037553;686;"Texas, US";"chjars";"k-south-central-u-s-a"
"Isodontia mexicana";67866357;"https://www.inaturalist.org/observations/67866357";"https://inaturalist-open-data.s3.amazonaws.com/photos/109758970/original.jpeg";"research";"2020-10-27";2020;38.8807399;-77.0904705;730;"Lyon Park, Arlington, VA 22201, USA";"scoutingforplants";"k-southeastern-u-s-a"
"Isodontia mexicana";64287345;"https://www.inaturalist.org/observations/64287345";"https://inaturalist-open-data.s3.amazonaws.com/photos/103331363/original.jpg";"research";"2020-10-24";2020;29.5382768222;-96.0349853812;31;"Fort Bend County, TX, USA";"mcwildlife";"k-south-central-u-s-a"
"Isodontia mexicana";104192882;"https://www.inaturalist.org/observations/104192882";"https://static.inaturalist.org/photos/174567212/original.jpg";"research";"2020-10-18";2020;27.67433;-97.32777;NA;"South Side, Corpus Christi, TX, USA";"bufface";"k-south-central-u-s-a"
"Isodontia mexicana";62972104;"https://www.inaturalist.org/observations/62972104";"https://inaturalist-open-data.s3.amazonaws.com/photos/100988053/original.jpeg";"research";"2020-10-15";2020;38.9380317;-77.2819304;880;"9750 Meadowlark Gardens Ct, Vienna, VA 22182, USA";"izafarr";"k-southeastern-u-s-a"
"Isodontia mexicana";62643884;"https://www.inaturalist.org/observations/62643884";"https://inaturalist-open-data.s3.amazonaws.com/photos/100405770/original.jpg";"research";"2020-10-15";2020;41.04492217;-72.31780333;5;"Shelter Island, Shelter Island Heights, NY, US";"nickhamblet";"k-northeastern-u-s-a"
"Isodontia mexicana";62602696;"https://www.inaturalist.org/observations/62602696";"https://inaturalist-open-data.s3.amazonaws.com/photos/100329859/original.jpg";"research";"2020-10-14";2020;47.6117517819;-122.2911390073;122;"Madrona, Seattle, WA 98122, USA";"williamkimzey";"k-northwestern-u-s-a"
"Isodontia mexicana";62203279;"https://www.inaturalist.org/observations/62203279";"https://static.inaturalist.org/photos/99633681/original.jpeg";"research";"2020-10-10";2020;46.0057651108;11.1998148635;21;"38049 Vigolo Vattaro TN, Italia";"biasi94";"k-southeastern-europe"
"Isodontia mexicana";62168600;"https://www.inaturalist.org/observations/62168600";"https://static.inaturalist.org/photos/99573472/original.jpeg";"research";"2020-10-08";2020;34.4136495269;-86.3403028915;3906;"Marshall County, AL, USA";"bc1234";"k-southeastern-u-s-a"
"Isodontia mexicana";62056802;"https://www.inaturalist.org/observations/62056802";"https://static.inaturalist.org/photos/99379860/original.jpg";"research";"2020-10-08";2020;40.01108055;-83.05193333;4;"Northam Rd, Upper Arlington, OH, US";"treebiology";"k-northeastern-u-s-a"
"Isodontia mexicana";62430463;"https://www.inaturalist.org/observations/62430463";"https://inaturalist-open-data.s3.amazonaws.com/photos/100024194/original.jpeg";"research";"2020-10-06";2020;39.2090190394;-84.4429896507;NA;"Ohio, US";"whateverwatcher";"k-northeastern-u-s-a"
"Isodontia mexicana";61835711;"https://www.inaturalist.org/observations/61835711";"https://inaturalist-open-data.s3.amazonaws.com/photos/98995926/original.jpg";"research";"2020-10-05";2020;37.4187983333;-122.0746266667;NA;"Mountain View, CA, USA";"anudibranchmom";"k-southwestern-u-s-a"
"Isodontia mexicana";61703228;"https://www.inaturalist.org/observations/61703228";"https://static.inaturalist.org/photos/98764316/original.jpg";"research";"2020-10-04";2020;40.01103333;-83.0518945;4;"Northam Rd, Upper Arlington, OH, US";"treebiology";"k-northeastern-u-s-a"
"Isodontia mexicana";61669524;"https://www.inaturalist.org/observations/61669524";"https://inaturalist-open-data.s3.amazonaws.com/photos/98707568/original.jpeg";"research";"2020-10-04";2020;49.44132836;1.15944832;9;"76160 Darnétal, France";"koanico";"k-southwestern-europe"
"Isodontia mexicana";61621575;"https://www.inaturalist.org/observations/61621575";"https://inaturalist-open-data.s3.amazonaws.com/photos/98622977/original.jpeg";"research";"2020-10-03";2020;45.4870531685;-122.571186101;31;"Lents Park, Southeast Portland, Portland, OR, USA";"geographerdave";"k-northwestern-u-s-a"
"Isodontia mexicana";61298109;"https://www.inaturalist.org/observations/61298109";"https://inaturalist-open-data.s3.amazonaws.com/photos/98075005/original.jpeg";"research";"2020-09-30";2020;45.39094;5.361716;3435;"La Frette, isère";"alexis_loiseau";"k-southwestern-europe"
"Isodontia mexicana";61705628;"https://www.inaturalist.org/observations/61705628";"https://inaturalist-open-data.s3.amazonaws.com/photos/98767929/original.jpeg";"research";"2020-09-30";2020;47.7165869248;9.5762660709;102;"Germany";"albertros";"k-middle-europe"
"Isodontia mexicana";229736984;"https://www.inaturalist.org/observations/229736984";"https://inaturalist-open-data.s3.amazonaws.com/photos/407830979/original.jpeg";"research";"2020-09-30";2020;43.5926014131;3.7680929479;2;"34570 Pignan, France";"matteogagliardone";"k-southwestern-europe"
