"SampleID";"scientific_name";"latitude";"longitude";"url";"image_url";"observed_on";"positional_accuracy";"year";"species_exp_original";"species_exp";"genus_exp_original";"genus_exp";"family_exp_original";"family_exp";"type";"colour";"interaction"
302;"Isodontia mexicana";32.67751333;-97.47384667;"https://www.inaturalist.org/observations/12564338";"https://inaturalist-open-data.s3.amazonaws.com/photos/18153239/medium.jpg";"17/05/2018";10;2018;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
304;"Isodontia mexicana";28.06307062;-97.87218824;"https://www.inaturalist.org/observations/11010619";"https://inaturalist-open-data.s3.amazonaws.com/photos/15520504/medium.jpeg";"15/04/2018";2;2018;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
308;"Isodontia mexicana";48.98164114;2.440042054;"https://www.inaturalist.org/observations/103483894";"https://inaturalist-open-data.s3.amazonaws.com/photos/173207050/medium.jpeg";"15/07/2019";1518;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
319;"Isodontia mexicana";46.16474847;-1.110449452;"https://www.inaturalist.org/observations/42750070";"https://static.inaturalist.org/photos/67893771/medium.jpg";"12/07/2019";50;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
329;"Isodontia mexicana";43.0707626;-72.65515888;"https://www.inaturalist.org/observations/36506428";"https://inaturalist-open-data.s3.amazonaws.com/photos/57715741/medium.jpeg";"31/08/2019";977;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"preying"
342;"Isodontia mexicana";32.6625356;-97.22283038;"https://www.inaturalist.org/observations/34989495";"https://inaturalist-open-data.s3.amazonaws.com/photos/55138593/medium.jpeg";"27/10/2019";8;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"human"
349;"Isodontia mexicana";37.534595;-122.33097;"https://www.inaturalist.org/observations/34218967";"https://inaturalist-open-data.s3.amazonaws.com/photos/53826500/medium.jpg";"11/10/2019";10;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
370;"Isodontia mexicana";43.50950336;-79.85612228;"https://www.inaturalist.org/observations/33092773";"https://inaturalist-open-data.s3.amazonaws.com/photos/51946579/medium.jpg";"16/09/2019";27;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
372;"Isodontia mexicana";46.24955351;5.982811125;"https://www.inaturalist.org/observations/33074263";"https://inaturalist-open-data.s3.amazonaws.com/photos/51916921/medium.jpg";"20/09/2019";5;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
380;"Isodontia mexicana";42.45335;-71.08013883;"https://www.inaturalist.org/observations/32802636";"https://inaturalist-open-data.s3.amazonaws.com/photos/51475042/medium.jpg";"15/09/2019";5;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"nest_preparing"
404;"Isodontia mexicana";47.66608664;8.852323741;"https://www.inaturalist.org/observations/32118666";"https://static.inaturalist.org/photos/50344260/medium.jpg";"04/09/2019";349;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"human"
409;"Isodontia mexicana";44.66399664;10.94745364;"https://www.inaturalist.org/observations/31971522";"https://static.inaturalist.org/photos/50096812/medium.jpg";"02/09/2019";5;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"nest_preparing"
420;"Isodontia mexicana";48.11546062;16.26607196;"https://www.inaturalist.org/observations/31856534";"https://static.inaturalist.org/photos/49902942/medium.jpg";"31/08/2019";24;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
422;"Isodontia mexicana";50.3885453;3.05826704;"https://www.inaturalist.org/observations/31840274";"https://static.inaturalist.org/photos/49876622/medium.jpeg";"31/08/2019";14;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
433;"Isodontia mexicana";45.38508252;-75.70166344;"https://www.inaturalist.org/observations/31586816";"https://inaturalist-open-data.s3.amazonaws.com/photos/49449665/medium.jpg";"26/08/2019";14;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"nest_preparing"
450;"Isodontia mexicana";44.63440874;-93.1888514;"https://www.inaturalist.org/observations/31339581";"https://inaturalist-open-data.s3.amazonaws.com/photos/49042029/medium.jpg";"22/08/2019";16;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"human"
456;"Isodontia mexicana";37.72763081;-122.1403205;"https://www.inaturalist.org/observations/31196766";"https://inaturalist-open-data.s3.amazonaws.com/photos/48802301/medium.jpg";"20/08/2019";10;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
457;"Isodontia mexicana";37.7275174;-122.1404412;"https://www.inaturalist.org/observations/31196550";"https://static.inaturalist.org/photos/48801959/medium.jpeg";"20/08/2019";19;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
459;"Isodontia mexicana";46.48678664;30.61915338;"https://www.inaturalist.org/observations/31139666";"https://static.inaturalist.org/photos/48707266/medium.jpeg";"20/07/2019";122;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
460;"Isodontia mexicana";46.68077149;5.550609268;"https://www.inaturalist.org/observations/31131252";"https://static.inaturalist.org/photos/48693552/medium.jpeg";"19/08/2019";12524;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
462;"Isodontia mexicana";48.63182833;2.547861667;"https://www.inaturalist.org/observations/31039227";"https://static.inaturalist.org/photos/48538047/medium.jpg";"18/08/2019";16;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
465;"Isodontia mexicana";44.66704908;-63.56764589;"https://www.inaturalist.org/observations/31001095";"https://static.inaturalist.org/photos/48473847/medium.jpeg";"17/08/2019";33;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"resting"
471;"Isodontia mexicana";47.81785621;6.376185156;"https://www.inaturalist.org/observations/30828444";"https://inaturalist-open-data.s3.amazonaws.com/photos/48188410/medium.jpg";"14/08/2019";698;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"resting"
474;"Isodontia mexicana";32.1619521;-80.78251824;"https://www.inaturalist.org/observations/30809579";"https://inaturalist-open-data.s3.amazonaws.com/photos/48162624/medium.jpg";"14/08/2019";89;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"preying"
475;"Isodontia mexicana";45.0184838;1.711225547;"https://www.inaturalist.org/observations/30799774";"https://static.inaturalist.org/photos/48141242/medium.jpeg";"14/08/2019";1052;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
479;"Isodontia mexicana";43.6776494;-79.2930776;"https://www.inaturalist.org/observations/30667790";"https://inaturalist-open-data.s3.amazonaws.com/photos/47924588/medium.jpg";"11/08/2019";636;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
480;"Isodontia mexicana";43.68615833;-79.28571333;"https://www.inaturalist.org/observations/30626370";"https://inaturalist-open-data.s3.amazonaws.com/photos/47857086/medium.jpg";"11/08/2019";27;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"nest_preparing"
548;"Isodontia mexicana";44.82372167;0.98928;"https://www.inaturalist.org/observations/29229943";"https://static.inaturalist.org/photos/45609663/medium.jpg";"21/07/2019";5;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
550;"Isodontia mexicana";42.47421667;-70.89923;"https://www.inaturalist.org/observations/29142017";"https://inaturalist-open-data.s3.amazonaws.com/photos/45469001/medium.jpg";"19/07/2019";65;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
558;"Isodontia mexicana";41.52538333;-71.07666117;"https://www.inaturalist.org/observations/28872732";"https://static.inaturalist.org/photos/45032790/medium.jpg";"15/07/2019";5;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"preying"
562;"Isodontia mexicana";42.42727167;-71.34156167;"https://www.inaturalist.org/observations/28755549";"https://inaturalist-open-data.s3.amazonaws.com/photos/44845007/medium.jpg";"13/07/2019";10;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"preying"
589;"Isodontia mexicana";40.86364667;-74.451745;"https://www.inaturalist.org/observations/27943098";"https://static.inaturalist.org/photos/43523858/medium.jpg";"30/06/2019";5;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
594;"Isodontia mexicana";50.95746667;6.916461667;"https://www.inaturalist.org/observations/27498892";"https://inaturalist-open-data.s3.amazonaws.com/photos/42793474/medium.jpg";"23/06/2019";10;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"preying"
595;"Isodontia mexicana";48.10620209;7.788543217;"https://www.inaturalist.org/observations/27368971";"https://inaturalist-open-data.s3.amazonaws.com/photos/42577265/medium.jpeg";"21/06/2019";698;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"preying"
598;"Isodontia mexicana";48.0032108;7.8538451;"https://www.inaturalist.org/observations/26917701";"https://inaturalist-open-data.s3.amazonaws.com/photos/41827719/medium.jpeg";"13/06/2019";64;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"nest_preparing"
605;"Isodontia mexicana";32.31184971;-97.01590552;"https://www.inaturalist.org/observations/26613884";"https://inaturalist-open-data.s3.amazonaws.com/photos/41334837/medium.jpeg";"08/06/2019";8;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"resting"
610;"Isodontia mexicana";46.81060334;7.130148411;"https://www.inaturalist.org/observations/25350123";"https://inaturalist-open-data.s3.amazonaws.com/photos/39251086/medium.jpeg";"18/05/2019";2104;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"resting"
615;"Isodontia mexicana";46.2046567;7.2567558;"https://www.inaturalist.org/observations/22459739";"https://inaturalist-open-data.s3.amazonaws.com/photos/34790856/medium.jpg";"14/04/2019";34;2019;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
625;"Isodontia mexicana";48.03894167;-1.594588889;"https://www.inaturalist.org/observations/75543768";"https://inaturalist-open-data.s3.amazonaws.com/photos/123597431/medium.jpeg";"02/08/2020";10;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"resting"
626;"Isodontia mexicana";39.31192749;-76.77643617;"https://www.inaturalist.org/observations/72745545";"https://inaturalist-open-data.s3.amazonaws.com/photos/118659925/medium.jpg";"14/09/2020";200;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
645;"Isodontia mexicana";49.091958;1.488107;"https://www.inaturalist.org/observations/69500167";"https://static.inaturalist.org/photos/112782780/medium.jpg";"31/05/2020";5874;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"human"
648;"Isodontia mexicana";46.809444;15.984167;"https://www.inaturalist.org/observations/69224106";"https://inaturalist-open-data.s3.amazonaws.com/photos/112279436/medium.jpg";"17/08/2020";1;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";
663;"Isodontia mexicana";41.30643258;-88.56321128;"https://www.inaturalist.org/observations/67368914";"https://inaturalist-open-data.s3.amazonaws.com/photos/108829170/medium.jpeg";"20/08/2020";10;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"human"
681;"Isodontia mexicana";46.99494835;15.94300077;"https://www.inaturalist.org/observations/65212521";"https://static.inaturalist.org/photos/104924436/medium.jpg";"12/08/2020";15;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"preying"
700;"Isodontia mexicana";47.71658692;9.576266071;"https://www.inaturalist.org/observations/61705628";"https://static.inaturalist.org/photos/98767929/medium.jpeg";"30/09/2020";102;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"resting"
703;"Isodontia mexicana";45.39992636;5.394093362;"https://www.inaturalist.org/observations/61298109";"https://static.inaturalist.org/photos/98075005/medium.jpeg";"30/09/2020";;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"dead"
706;"Isodontia mexicana";42.44843667;-71.39138833;"https://www.inaturalist.org/observations/60828556";"https://inaturalist-open-data.s3.amazonaws.com/photos/97289017/medium.jpg";"26/09/2020";54;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"resting"
709;"Isodontia mexicana";47.53265762;7.6133008;"https://www.inaturalist.org/observations/60402818";"https://static.inaturalist.org/photos/96584291/medium.jpeg";"21/09/2020";;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"nowasp"
710;"Isodontia mexicana";50.69729739;3.135169603;"https://www.inaturalist.org/observations/60296171";"https://static.inaturalist.org/photos/96403025/medium.jpg";"02/09/2020";10504;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"dead"
720;"Isodontia mexicana";48.00830088;16.24355502;"https://www.inaturalist.org/observations/60047755";"https://static.inaturalist.org/photos/95991032/medium.jpeg";"04/09/2020";652;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"preying"
732;"Isodontia mexicana";49.13396426;-122.6366078;"https://www.inaturalist.org/observations/59473188";"https://inaturalist-open-data.s3.amazonaws.com/photos/95030189/medium.jpeg";"02/09/2020";17;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"resting"
734;"Isodontia mexicana";42.60115248;0.517989136;"https://www.inaturalist.org/observations/59419974";"https://inaturalist-open-data.s3.amazonaws.com/photos/94943331/medium.jpg";"13/09/2020";65;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"resting"
754;"Isodontia mexicana";45.85086332;-122.8729925;"https://www.inaturalist.org/observations/58678225";"https://inaturalist-open-data.s3.amazonaws.com/photos/93697893/medium.jpeg";"05/09/2020";193;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"preying"
759;"Isodontia mexicana";41.77200724;-74.56934897;"https://www.inaturalist.org/observations/58641513";"https://inaturalist-open-data.s3.amazonaws.com/photos/93637550/medium.jpeg";"05/09/2020";11;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"resting"
768;"Isodontia mexicana";50.9357088;6.780809507;"https://www.inaturalist.org/observations/58523385";"https://inaturalist-open-data.s3.amazonaws.com/photos/93440767/medium.jpeg";"09/06/2020";30;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"human"
770;"Isodontia mexicana";48.00511337;16.25782538;"https://www.inaturalist.org/observations/58509972";"https://static.inaturalist.org/photos/93420218/medium.jpeg";"04/09/2020";12;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"preying"
772;"Isodontia mexicana";49.52807792;8.395780295;"https://www.inaturalist.org/observations/58486288";"https://static.inaturalist.org/photos/93380278/medium.jpg";"03/09/2020";1280;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"preying"
774;"Isodontia mexicana";50.12448725;8.656485741;"https://www.inaturalist.org/observations/58484055";"https://inaturalist-open-data.s3.amazonaws.com/photos/93376192/medium.jpg";"31/08/2020";31;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"nest_preparing"
788;"Isodontia mexicana";47.671075;-122.3077167;"https://www.inaturalist.org/observations/58190906";"https://static.inaturalist.org/photos/92880779/medium.jpg";"30/08/2020";16;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"nest_preparing"
789;"Isodontia mexicana";47.70296198;-122.2170349;"https://www.inaturalist.org/observations/58190156";"https://inaturalist-open-data.s3.amazonaws.com/photos/92877987/medium.jpeg";"30/08/2020";10;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"nest_preparing"
796;"Isodontia mexicana";40.17271361;-75.05766939;"https://www.inaturalist.org/observations/58065849";"https://static.inaturalist.org/photos/92670383/medium.jpeg";"30/08/2020";263;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"nest_preparing"
801;"Isodontia mexicana";44.471906;-72.9718676;"https://www.inaturalist.org/observations/57965086";"https://inaturalist-open-data.s3.amazonaws.com/photos/92503178/medium.jpeg";"20/08/2020";185;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"resting"
806;"Isodontia mexicana";40.68559;-111.8208082;"https://www.inaturalist.org/observations/57920079";"https://inaturalist-open-data.s3.amazonaws.com/photos/92430149/medium.jpeg";"29/08/2020";75;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"resting"
821;"Isodontia mexicana";37.1701552;-121.4470336;"https://www.inaturalist.org/observations/57754043";"https://inaturalist-open-data.s3.amazonaws.com/photos/92151859/medium.jpg";"27/08/2020";7;2020;"noplant";"no_plant";"noplant";"no_plant";"noplant";"no_plant";"no_plant";"noplant";"resting"
